clean_tweet,Timestamp,vader
Anytime I encounter a climate skeptic I just want to invite them to experience five consecutive Phoenix summers & then tell me to my face that climate change is not real. Every year the summer here finds new and progressively more brutal ways to tell us to go fuck ourselves,2022-07-17T05:24:41Z,-0.8357
"As a climate vulnerable country, our immediate and practical approach to addressing , is the Initiative.",2022-07-17T04:03:44Z,-0.2263
"I promise you, lads, whatever your 'common sense' tells you, and whatever you might have read on some contrarian tosser's Twitter account, unless you have spent your entire career studying climate change, you definitely fucking do not know more about it than someone who has. ,",2022-07-17T15:44:14Z,0.6124
"There is no reason for me to care about climate change when they have been lying about it for years and nothing has come true. , K",2022-07-17T22:25:47Z,-0.5764
Replying to A Farmer found 'climate change' in one of his remaining wheat fields that has not mysteriously burned. From Ultra Dante,2022-07-17T11:27:16Z,0.0
"Good morning to everyone except the climate grifters who want to pretend they can change the weather if only people send them money. ,",2022-07-17T15:17:17Z,0.4215
"WTF is wrong with Australians re thinking govts can change climate Govts can not control crime, drugs, terrorism, child abuse & exploitation but think that bankrupting a country that only produces . % of total emissions will miraculously change world climate - Green idiocy",2022-07-17T14:16:37Z,-0.8069
"Replying to and Climate Change? do not be silly, Mark Twain said: ""it is easier to fool people than to convince them that they have been fooled"". That applies to the so called ""Climate Change"" and the never ending COVID- Jabs.",2022-07-17T18:11:24Z,-0.196
"As my tenure has come to an end at , I am taking some time off in the coming weeks. I will be spending time with my family and loved ones in Mexico. When I return, I look forward to continuing with renewed vigor our conversation on advancing .",2022-07-17T13:53:07Z,0.7184
I think climate change is a way to control the masses,2022-07-17T05:33:03Z,0.0
"Dear all, I have a question for you. It could not be more serious. What are the major problems of our era that you think could be solved with (mainly) mathematics and computer science? I want to know what everyone has to say. Tech, security, climate change. Everything.",2022-07-17T01:12:25Z,0.5921
"Also, climate change is a hoax Quote Tweet Erick Erickson Jul These people are not well.",2022-07-17T15:54:20Z,-0.443
"THE WEATHER FORECAST with Planet Earth Hello, I am Planet Earth And what a F sizzling hot week it is going to be for humans in the UK & rest of Europe Climate-change DENIERS will especially be feeling the HEAT Roll on Friday Or as it will soon be known... ""FRYDAY""",2022-07-17T14:02:27Z,-0.2627
"Maybe it is just me, but I would rather be woke and care about injustices, the dangers of climate change, our rights being trampled on and discrimination than be a MAGA lunatic neo-Nazi white supremacist Handmaid's Tale fascist death cultist pedophile rapist enabler. I will stay woke. ,",2022-07-17T21:29:48Z,-0.974
"The intricate relationship between poverty, hunger and climate change is best understood in marginalized African settings. Extreme climate events such as drought & floods continue impoverishing those in already fragile African communities, the poor in rural subsaharan Africa",2022-07-17T12:58:33Z,-0.3818
Imagine conservatives pundits are so eager to discuss a haircut but no time for climate change...,2022-07-17T17:31:59Z,-0.1728
Human-caused climate change is increasing the risk of hotter temperatures (like extreme heat waves) - watch the distribution move to the right. I am afraid these headlines on record heat are not going away anytime soon [Visualization by :,2022-07-17T21:56:44Z,0.1027
"Some World Leaders, who have been warning for Climate Change for years, have bought Ocean Front properties .. are not they scared? ,",2022-07-17T07:50:22Z,0.0015
Namaste We are at the brink and need immediate conscious action to turn around from a catastrophe. Our soils have the potential to sequester over x the amt of carbon than trees & could help avert climate change Requesting your support for the mvmt to,2022-07-17T15:45:09Z,-0.1779
"Spare a thought for the , inhabitants of Greenland They have seen an unusually cold and snowy summer in in what climate activists had told them was 'ground zero for climate change' but all they hear about is a short heatwave in England threatening to melt snowflakes",2022-07-17T06:46:52Z,-0.6808
"Censorship, corruption among our politicians/scientists/regulatory agencies, and restrictions on our basic freedoms are far bigger threats to humankind than viruses & climate change.",2022-07-17T07:33:07Z,-0.1531
"Delighted to launch Chief Minister's Institutional Plantation Programme (CMIPP) by planting a sapling at Janata Bhawan. CMIPP will be run from July - August by the Science, Technology and Climate Change Department covering more than , institutional campuses under GoA.",2022-07-17T07:19:37Z,0.5106
ESG and the pandemic response are greater existential threats to western civilization than climate change or SARS COV virus ever will be. The real problems are always disguised as solutions.,2022-07-17T02:46:34Z,-0.5267
"The poorest do not drive but do suffer disproportionately from the air pollution and climate change created by those who can afford to Quote Tweet BBC London Jul ""The poorest people in society tend to have the oldest vehicles."" Bob Blackman MP argues that the proposed ULEZ expansion will exacerbate inequality in the capital. |",2022-07-17T16:16:49Z,-0.928
This massive end is so worried about climate change he is flying all the way to Qatar for the World Cup !!! if Carlsberg did ends you would be the most expensive one they would do,2022-07-17T12:50:55Z,-0.5779
"Healthy land is central to the wellbeing of the planet's ecosystems and biodiversity; it feeds us, shelters us, and provides the backbone to a thriving global economy. Take climate actions to combat climate change today.",2022-07-17T20:21:12Z,0.0772
"As climate change is going to cause more and more of these heatwaves, here are a few good tips to learn: Stay out of the sun, especially between am- pm. Stay hydrated! Lots of shops and public buildings will refill a water bottle for you if you are out and about.",2022-07-17T11:05:36Z,0.4926
"no-one called me a troll in a decade bashing the LNP, but have been called that by some for questioning why Greens can not negotiate, compromise and welcome progress on climate change targets.",2022-07-17T08:00:50Z,0.7964
"we are to believe that recent blood clotting, myocarditis, and SADS are caused by: - coffee - the sun - sleeping - gardening - poor diets - being young - summer heat - being lonely - climate change - shoveling snow - breakfast cereal - shaking the duvet - physical activity....",2022-07-17T19:15:19Z,-0.743
"Replying to and For all the problems we face, greenhouse gas emissions, climate change, food security, malnutrition, etc. the key solution is regeneration of soil.",2022-07-17T03:54:59Z,0.25
"And they try to convince us that Dutch cows are guilty Club of Rome started with Climate Change idea and did Planet emergency plan ,the only goal is power grab by old oligarchic families. Behind club of Rome is Oto von Habsburg & co, representative of Holy Roman Empire",2022-07-17T16:04:09Z,-0.5267
